;X;CODE;codeplas;plasnaam;SBZ;meetnet;HabtypeSel;HabtypeVel;INSIDE_X;INSIDE_Y;LabSampleID;FieldSampleID;FieldObserver;FieldSampleRemark;FieldSamplingDate;Component;LIMSAnalysisName;Unit;AquaComponent;AquaUnit;ResultNumeric;ResultFormatted;ResultFormattedNumeric;IsBelowLOQ;IsAboveLOQ;IsCalc;ResultCalc;label
931;250337;WVLDIK0133;WVLDIK0133;NA;0;-;-;-;NA;NA;24-001210;WVLDIK0133_R;Jo Packet;EMPTY;26/06/2024;Faeofytine;CHLA_SPECTRO;µg/l;faeo;µg/l;3,6186;<5;5;TRUE;FALSE;FALSE;2,5;faeo (µg/l)
932;250338;WVLDIK0133;WVLDIK0133;NA;0;-;-;-;NA;NA;24-001210;WVLDIK0133_R;Jo Packet;EMPTY;26/06/2024;ZS.105;ZS_FILT_105;g/L;ZS_105;g/L;0,0058;<0.025;0,025;TRUE;FALSE;FALSE;0,0125;ZS_105 (g/L)
933;250339;WVLDIK0133;WVLDIK0133;NA;0;-;-;-;NA;NA;24-001210;WVLDIK0133_R;Jo Packet;EMPTY;26/06/2024;ZS.550;ZS_FILT_550;g/L;ZS_550;g/L;0,0058;<0.025;0,025;TRUE;FALSE;FALSE;0,0125;ZS_550 (g/L)
934;250340;WVLDIK0133;WVLDIK0133;NA;0;-;-;-;NA;NA;24-001210;WVLDIK0133_R;Jo Packet;EMPTY;26/06/2024;T.KATION;QC_IONENBALANS;meq/L;T_kation;meq/L;8,826953843;88.270;8,827;FALSE;FALSE;FALSE;8,827;T_kation (meq/L)
935;250341;WVLDIK0133;WVLDIK0133;NA;0;-;-;-;NA;NA;24-001210;WVLDIK0133_R;Jo Packet;EMPTY;26/06/2024;T.ANION;QC_IONENBALANS;meq/L;T_anion;meq/L;8,437136197;84.371;8,4371;FALSE;FALSE;FALSE;8,4371;T_anion (meq/L)
936;250342;WVLDIK0133;WVLDIK0133;NA;0;-;-;-;NA;NA;24-001210;WVLDIK0133_R;Jo Packet;EMPTY;26/06/2024;VERSCHIL.IC.ABS;QC_IONENBALANS;meq/L;verschil_IC_abs;meq/L;0,389853843;0.390;0,39;FALSE;FALSE;FALSE;0,39;verschil_IC_abs (meq/L)
937;250343;WVLDIK0133;WVLDIK0133;NA;0;-;-;-;NA;NA;24-001210;WVLDIK0133_R;Jo Packet;EMPTY;26/06/2024;VERSCHIL.IC.PROC;QC_IONENBALANS;%;verschil_IC_proc;%;2,258177765;2.3;2,3;FALSE;FALSE;FALSE;2,3;verschil_IC_proc (%)
938;250344;WVLDIK0133;WVLDIK0133;NA;0;-;-;-;NA;NA;24-001210;WVLDIK0133_R;Jo Packet;EMPTY;26/06/2024;EC.MEAS;QC_GELEIDBAARHEID;µS/cm;EGV_labo;µS/cm;912,8;912.80;912,8;FALSE;FALSE;FALSE;912,8;EGV_labo (µS/cm)
939;250345;WVLDIK0133;WVLDIK0133;NA;0;-;-;-;NA;NA;24-001210;WVLDIK0133_R;Jo Packet;EMPTY;26/06/2024;EC.CALC;QC_GELEIDBAARHEID;µS/cm;EGV_calc;µS/cm;832,26951;832.27;832,27;FALSE;FALSE;FALSE;832,27;EGV_calc (µS/cm)
940;250346;WVLDIK0133;WVLDIK0133;NA;0;-;-;-;NA;NA;24-001210;WVLDIK0133_R;Jo Packet;EMPTY;26/06/2024;VERSCHIL.EC.ABS;QC_GELEIDBAARHEID;µS/cm;verschil_EGV_abs;µS/cm;80,53;80.53;80,53;FALSE;FALSE;FALSE;80,53;verschil_EGV_abs (µS/cm)
941;250347;WVLDIK0133;WVLDIK0133;NA;0;-;-;-;NA;NA;24-001210;WVLDIK0133_R;Jo Packet;EMPTY;26/06/2024;VERSCHIL.EC.PROC;QC_GELEIDBAARHEID;%;verschil_EGV_proc;%;8,822304996;8.82;8,82;FALSE;FALSE;FALSE;8,82;verschil_EGV_proc (%)
942;250482;WVLDIK0133;WVLDIK0133;NA;0;-;-;-;NA;NA;24-001211;WVLDIK0133_ZP;Jo Packet;EMPTY;26/06/2024;pH.25;PHH2O_TIT_W;-;pH_labo;-;8,82;8.82;8,82;FALSE;FALSE;FALSE;8,82;pH_labo (-)
943;250483;WVLDIK0133;WVLDIK0133;NA;0;-;-;-;NA;NA;24-001211;WVLDIK0133_ZP;Jo Packet;EMPTY;26/06/2024;EC.25;EC_TIT_W;µS/cm;EGV_tit;µS/cm;907,1;907.10;907,1;FALSE;FALSE;FALSE;907,1;EGV_tit (µS/cm)
944;250484;WVLDIK0133;WVLDIK0133;NA;0;-;-;-;NA;NA;24-001211;WVLDIK0133_ZP;Jo Packet;EMPTY;26/06/2024;HCO3;ALK_OEP_W;mg/L;HCO3_OEP;mg/L;205,1023333;205.10;205,1;FALSE;FALSE;FALSE;205,1;HCO3_OEP (mg/L)
945;250485;WVLDIK0133;WVLDIK0133;NA;0;-;-;-;NA;NA;24-001211;WVLDIK0133_ZP;Jo Packet;EMPTY;26/06/2024;CO3;ALK_OEP_W;mg/L;CO3;mg/L;9,3;9.30;9,3;FALSE;FALSE;FALSE;9,3;CO3 (mg/L)
946;250486;WVLDIK0133;WVLDIK0133;NA;0;-;-;-;NA;NA;24-001211;WVLDIK0133_ZP;Jo Packet;EMPTY;26/06/2024;OH;ALK_OEP_W;mg/L;OH;mg/L;0;<0.36;0,36;TRUE;FALSE;FALSE;0,18;OH (mg/L)
947;250487;WVLDIK0133;WVLDIK0133;NA;0;-;-;-;NA;NA;24-001211;WVLDIK0133_ZP;Jo Packet;EMPTY;26/06/2024;Cl;IC_ANIONEN;mg/L;Cl;mg/L;145,806;145.81;145,81;FALSE;FALSE;FALSE;145,81;Cl (mg/L)
948;250488;WVLDIK0133;WVLDIK0133;NA;0;-;-;-;NA;NA;24-001211;WVLDIK0133_ZP;Jo Packet;EMPTY;26/06/2024;NO2;IC_ANIONEN;mg/L;NO2;mg/L;0;<0.02;0,02;TRUE;FALSE;FALSE;0,01;NO2 (mg/L)
949;250489;WVLDIK0133;WVLDIK0133;NA;0;-;-;-;NA;NA;24-001211;WVLDIK0133_ZP;Jo Packet;EMPTY;26/06/2024;NO3;IC_ANIONEN;mg/L;NO3;mg/L;0,0251;<0.1;0,1;TRUE;FALSE;FALSE;0,05;NO3 (mg/L)
950;250490;WVLDIK0133;WVLDIK0133;NA;0;-;-;-;NA;NA;24-001211;WVLDIK0133_ZP;Jo Packet;EMPTY;26/06/2024;SO4;IC_ANIONEN;mg/L;SO4;mg/L;46,2072;46.21;46,21;FALSE;FALSE;FALSE;46,21;SO4 (mg/L)
951;250491;WVLDIK0133;WVLDIK0133;NA;0;-;-;-;NA;NA;24-001211;WVLDIK0133_ZP;Jo Packet;EMPTY;26/06/2024;PO4;IC_ANIONEN;mg/L;PO4;mg/L;0,2169;0.22;0,22;FALSE;FALSE;FALSE;0,22;PO4 (mg/L)
952;250492;WVLDIK0133;WVLDIK0133;NA;0;-;-;-;NA;NA;24-001211;WVLDIK0133_ZP;Jo Packet;EMPTY;26/06/2024;Na;IC_KATIONEN;mg/L;Na;mg/L;94,7067;94.71;94,71;FALSE;FALSE;FALSE;94,71;Na (mg/L)
953;250493;WVLDIK0133;WVLDIK0133;NA;0;-;-;-;NA;NA;24-001211;WVLDIK0133_ZP;Jo Packet;EMPTY;26/06/2024;NH4;IC_KATIONEN;mg/L;NH4;mg/L;0,0398;<0.1;0,1;TRUE;FALSE;FALSE;0,05;NH4 (mg/L)
954;250494;WVLDIK0133;WVLDIK0133;NA;0;-;-;-;NA;NA;24-001211;WVLDIK0133_ZP;Jo Packet;EMPTY;26/06/2024;K;IC_KATIONEN;mg/L;K;mg/L;17,5965;17.60;17,6;FALSE;FALSE;FALSE;17,6;K (mg/L)
955;250495;WVLDIK0133;WVLDIK0133;NA;0;-;-;-;NA;NA;24-001211;WVLDIK0133_ZP;Jo Packet;EMPTY;26/06/2024;Mg;IC_KATIONEN;mg/L;Mg;mg/L;20,8645;20.86;20,86;FALSE;FALSE;FALSE;20,86;Mg (mg/L)
956;250496;WVLDIK0133;WVLDIK0133;NA;0;-;-;-;NA;NA;24-001211;WVLDIK0133_ZP;Jo Packet;EMPTY;26/06/2024;Ca;IC_KATIONEN;mg/L;Ca;mg/L;48,1828;48.18;48,18;FALSE;FALSE;FALSE;48,18;Ca (mg/L)
957;250497;WVLDIK0133;WVLDIK0133;NA;0;-;-;-;NA;NA;24-001211;WVLDIK0133_ZP;Jo Packet;EMPTY;26/06/2024;Al;ICP_MET_OPT8300_W;mg/L;Al;mg/L;0,0092;<0.05;0,05;TRUE;FALSE;FALSE;0,025;Al (mg/L)
958;250498;WVLDIK0133;WVLDIK0133;NA;0;-;-;-;NA;NA;24-001211;WVLDIK0133_ZP;Jo Packet;EMPTY;26/06/2024;Fe;ICP_MET_OPT8300_W;mg/L;Fe;mg/L;0,0108;<0.030;0,03;TRUE;FALSE;FALSE;0,015;Fe (mg/L)
959;250499;WVLDIK0133;WVLDIK0133;NA;0;-;-;-;NA;NA;24-001211;WVLDIK0133_ZP;Jo Packet;EMPTY;26/06/2024;Mn;ICP_MET_OPT8300_W;mg/L;Mn;mg/L;0,0189;0.02;0,02;FALSE;FALSE;FALSE;0,02;Mn (mg/L)
960;250500;WVLDIK0133;WVLDIK0133;NA;0;-;-;-;NA;NA;24-001211;WVLDIK0133_ZP;Jo Packet;EMPTY;26/06/2024;S;ICP_MET_OPT8300_W;mg/L;S;mg/L;15,765;15.77;15,77;FALSE;FALSE;FALSE;15,77;S (mg/L)
961;250501;WVLDIK0133;WVLDIK0133;NA;0;-;-;-;NA;NA;24-001211;WVLDIK0133_ZP;Jo Packet;EMPTY;26/06/2024;Si;ICP_MET_OPT8300_W;mg/L;Si;mg/L;0,4128;0.41;0,41;FALSE;FALSE;FALSE;0,41;Si (mg/L)
962;250502;WVLDIK0133;WVLDIK0133;NA;0;-;-;-;NA;NA;24-001211;WVLDIK0133_ZP;Jo Packet;EMPTY;26/06/2024;T.P;P_TOT_L_ICP_W;mg/L;TP;mg/L;0,1894;0.1894;0,1894;FALSE;FALSE;FALSE;0,1894;TP (mg/L)
963;250503;WVLDIK0133;WVLDIK0133;NA;0;-;-;-;NA;NA;24-001211;WVLDIK0133_ZP;Jo Packet;EMPTY;26/06/2024;CHL.A;CHLA_SPECTRO;µg/l;chl_a;µg/l;19,314;19.3;19,3;FALSE;FALSE;FALSE;19,3;chl_a (µg/l)
964;250504;WVLDIK0133;WVLDIK0133;NA;0;-;-;-;NA;NA;24-001211;WVLDIK0133_ZP;Jo Packet;EMPTY;26/06/2024;Faeofytine;CHLA_SPECTRO;µg/l;faeo;µg/l;4,6694;<5;5;TRUE;FALSE;FALSE;2,5;faeo (µg/l)
965;250505;WVLDIK0133;WVLDIK0133;NA;0;-;-;-;NA;NA;24-001211;WVLDIK0133_ZP;Jo Packet;EMPTY;26/06/2024;ZS.105;ZS_FILT_105;g/L;ZS_105;g/L;0,0072;<0.025;0,025;TRUE;FALSE;FALSE;0,0125;ZS_105 (g/L)
966;250506;WVLDIK0133;WVLDIK0133;NA;0;-;-;-;NA;NA;24-001211;WVLDIK0133_ZP;Jo Packet;EMPTY;26/06/2024;ZS.550;ZS_FILT_550;g/L;ZS_550;g/L;0,0072;<0.025;0,025;TRUE;FALSE;FALSE;0,0125;ZS_550 (g/L)
967;250507;WVLDIK0133;WVLDIK0133;NA;0;-;-;-;NA;NA;24-001211;WVLDIK0133_ZP;Jo Packet;EMPTY;26/06/2024;T.KATION;QC_IONENBALANS;meq/L;T_kation;meq/L;8,695644674;86.956;8,6956;FALSE;FALSE;FALSE;8,6956;T_kation (meq/L)
968;250508;WVLDIK0133;WVLDIK0133;NA;0;-;-;-;NA;NA;24-001211;WVLDIK0133_ZP;Jo Packet;EMPTY;26/06/2024;T.ANION;QC_IONENBALANS;meq/L;T_anion;meq/L;8,442430443;84.424;8,4424;FALSE;FALSE;FALSE;8,4424;T_anion (meq/L)
969;250509;WVLDIK0133;WVLDIK0133;NA;0;-;-;-;NA;NA;24-001211;WVLDIK0133_ZP;Jo Packet;EMPTY;26/06/2024;VERSCHIL.IC.ABS;QC_IONENBALANS;meq/L;verschil_IC_abs;meq/L;0,253244674;0.253;0,253;FALSE;FALSE;FALSE;0,253;verschil_IC_abs (meq/L)
970;250510;WVLDIK0133;WVLDIK0133;NA;0;-;-;-;NA;NA;24-001211;WVLDIK0133_ZP;Jo Packet;EMPTY;26/06/2024;VERSCHIL.IC.PROC;QC_IONENBALANS;%;verschil_IC_proc;%;1,477672795;1.5;1,5;FALSE;FALSE;FALSE;1,5;verschil_IC_proc (%)
971;250511;WVLDIK0133;WVLDIK0133;NA;0;-;-;-;NA;NA;24-001211;WVLDIK0133_ZP;Jo Packet;EMPTY;26/06/2024;EC.MEAS;QC_GELEIDBAARHEID;µS/cm;EGV_labo;µS/cm;907,1;907.10;907,1;FALSE;FALSE;FALSE;907,1;EGV_labo (µS/cm)
972;250512;WVLDIK0133;WVLDIK0133;NA;0;-;-;-;NA;NA;24-001211;WVLDIK0133_ZP;Jo Packet;EMPTY;26/06/2024;EC.CALC;QC_GELEIDBAARHEID;µS/cm;EGV_calc;µS/cm;827,9105224;827.91;827,91;FALSE;FALSE;FALSE;827,91;EGV_calc (µS/cm)
973;250513;WVLDIK0133;WVLDIK0133;NA;0;-;-;-;NA;NA;24-001211;WVLDIK0133_ZP;Jo Packet;EMPTY;26/06/2024;VERSCHIL.EC.ABS;QC_GELEIDBAARHEID;µS/cm;verschil_EGV_abs;µS/cm;79,19;79.19;79,19;FALSE;FALSE;FALSE;79,19;verschil_EGV_abs (µS/cm)
974;250514;WVLDIK0133;WVLDIK0133;NA;0;-;-;-;NA;NA;24-001211;WVLDIK0133_ZP;Jo Packet;EMPTY;26/06/2024;VERSCHIL.EC.PROC;QC_GELEIDBAARHEID;%;verschil_EGV_proc;%;8,730018741;8.73;8,73;FALSE;FALSE;FALSE;8,73;verschil_EGV_proc (%)
975;250515;WVLDIK0133;WVLDIK0133;NA;0;-;-;-;NA;NA;24-001210;WVLDIK0133_R;Jo Packet;EMPTY;26/06/2024;TEMP.VELD;VELDMETING_W;°C;T_veld;°C;23,5;23.5;23,5;FALSE;FALSE;FALSE;23,5;T_veld (°C)
976;250516;WVLDIK0133;WVLDIK0133;NA;0;-;-;-;NA;NA;24-001210;WVLDIK0133_R;Jo Packet;EMPTY;26/06/2024;pH.VELD;VELDMETING_W;-;pH_veld;-;9,103;9.103;9,103;FALSE;FALSE;FALSE;9,103;pH_veld (-)
977;250517;WVLDIK0133;WVLDIK0133;NA;0;-;-;-;NA;NA;24-001210;WVLDIK0133_R;Jo Packet;EMPTY;26/06/2024;EC25.VELD;VELDMETING_W;µS/cm;EGV25_veld;µS/cm;895;895;895;FALSE;FALSE;FALSE;895;EGV25_veld (µS/cm)
978;250518;WVLDIK0133;WVLDIK0133;NA;0;-;-;-;NA;NA;24-001210;WVLDIK0133_R;Jo Packet;EMPTY;26/06/2024;O2.VELD;VELDMETING_W;mg/L;O2_veld;mg/L;10,07;10.07;10,07;FALSE;FALSE;FALSE;10,07;O2_veld (mg/L)
979;250519;WVLDIK0133;WVLDIK0133;NA;0;-;-;-;NA;NA;24-001210;WVLDIK0133_R;Jo Packet;EMPTY;26/06/2024;SAL.VELD;VELDMETING_W;g/kg;sal_veld;g/kg;0,4;0.4;0,4;FALSE;FALSE;FALSE;0,4;sal_veld (g/kg)
980;250520;WVLDIK0133;WVLDIK0133;NA;0;-;-;-;NA;NA;24-001210;WVLDIK0133_R;Jo Packet;EMPTY;26/06/2024;SAT.VELD;VELDMETING_W;%;O2verz;%;117,9;117.9;117,9;FALSE;FALSE;FALSE;117,9;O2verz (%)
981;250521;WVLDIK0133;WVLDIK0133;NA;0;-;-;-;NA;NA;24-001210;WVLDIK0133_R;Jo Packet;EMPTY;26/06/2024;SD.VELD;VELDMETING_W;M;SD_veld;m;1,72;1.72;1,72;FALSE;FALSE;FALSE;1,72;SD_veld (m)
982;250522;WVLDIK0133;WVLDIK0133;NA;0;-;-;-;NA;NA;24-001210;WVLDIK0133_R;Jo Packet;EMPTY;26/06/2024;WD.VELD;VELDMETING_W;M;WD_veld;m;9,5;9.50;9,5;FALSE;FALSE;FALSE;9,5;WD_veld (m)
983;250523;WVLDIK0133;WVLDIK0133;NA;0;-;-;-;NA;NA;24-001211;WVLDIK0133_ZP;Jo Packet;EMPTY;26/06/2024;TEMP.VELD;VELDMETING_W;°C;T_veld;°C;23,2;23.2;23,2;FALSE;FALSE;FALSE;23,2;T_veld (°C)
984;250524;WVLDIK0133;WVLDIK0133;NA;0;-;-;-;NA;NA;24-001211;WVLDIK0133_ZP;Jo Packet;EMPTY;26/06/2024;pH.VELD;VELDMETING_W;-;pH_veld;-;9,139;9.139;9,139;FALSE;FALSE;FALSE;9,139;pH_veld (-)
985;250525;WVLDIK0133;WVLDIK0133;NA;0;-;-;-;NA;NA;24-001211;WVLDIK0133_ZP;Jo Packet;EMPTY;26/06/2024;EC25.VELD;VELDMETING_W;µS/cm;EGV25_veld;µS/cm;903;903;903;FALSE;FALSE;FALSE;903;EGV25_veld (µS/cm)
986;250526;WVLDIK0133;WVLDIK0133;NA;0;-;-;-;NA;NA;24-001211;WVLDIK0133_ZP;Jo Packet;EMPTY;26/06/2024;O2.VELD;VELDMETING_W;mg/L;O2_veld;mg/L;10,55;10.55;10,55;FALSE;FALSE;FALSE;10,55;O2_veld (mg/L)
987;250527;WVLDIK0133;WVLDIK0133;NA;0;-;-;-;NA;NA;24-001211;WVLDIK0133_ZP;Jo Packet;EMPTY;26/06/2024;SAL.VELD;VELDMETING_W;g/kg;sal_veld;g/kg;0,4;0.4;0,4;FALSE;FALSE;FALSE;0,4;sal_veld (g/kg)
988;250528;WVLDIK0133;WVLDIK0133;NA;0;-;-;-;NA;NA;24-001211;WVLDIK0133_ZP;Jo Packet;EMPTY;26/06/2024;SAT.VELD;VELDMETING_W;%;O2verz;%;124,1;124.1;124,1;FALSE;FALSE;FALSE;124,1;O2verz (%)
989;250529;WVLDIK0133;WVLDIK0133;NA;0;-;-;-;NA;NA;24-001211;WVLDIK0133_ZP;Jo Packet;EMPTY;26/06/2024;SD.VELD;VELDMETING_W;M;SD_veld;m;1,72;1.72;1,72;FALSE;FALSE;FALSE;1,72;SD_veld (m)
990;250530;WVLDIK0133;WVLDIK0133;NA;0;-;-;-;NA;NA;24-001211;WVLDIK0133_ZP;Jo Packet;EMPTY;26/06/2024;WD.VELD;VELDMETING_W;M;WD_veld;m;9,5;9.50;9,5;FALSE;FALSE;FALSE;9,5;WD_veld (m)
1025;276164;WVLDIK0133;WVLDIK0133;NA;0;-;-;-;NA;NA;23-008682;WVLDIK0133_R;Jo Packet;EMPTY;23/10/2023;NA;IC_KATIONEN;NA;NH4_N;mg N/l;NA;0.403789408293213;0,403789408;FALSE;FALSE;TRUE;0,403789408;NH4_N (mg N/l)
1021;276160;WVLDIK0133;WVLDIK0133;NA;0;-;-;-;NA;NA;23-008682;WVLDIK0133_R;Jo Packet;EMPTY;23/10/2023;NA;IC_ANIONEN;NA;NO2_N;mg N/l;NA;0.0060882800608828;0,00608828;FALSE;FALSE;TRUE;0,00608828;NO2_N (mg N/l)
993;273717;WVLDIK0133;WVLDIK0133;NA;0;-;-;-;NA;NA;24-001175;WVLDIK0133_R;Wannes Dermaut;EMPTY;22/01/2024;NA;IC_ANIONEN;NA;SO4_S;mg S/l;NA;159.479.305.740.988;15,94793057;FALSE;FALSE;TRUE;15,94793057;SO4_S (mg S/l)
994;273718;WVLDIK0133;WVLDIK0133;NA;0;-;-;-;NA;NA;24-001175;WVLDIK0133_R;Wannes Dermaut;EMPTY;22/01/2024;NA;IC_ANIONEN;NA;PO4_P;mg P/l;NA;0.368558382257012;0,368558382;FALSE;FALSE;TRUE;0,368558382;PO4_P (mg P/l)
1022;276161;WVLDIK0133;WVLDIK0133;NA;0;-;-;-;NA;NA;23-008682;WVLDIK0133_R;Jo Packet;EMPTY;23/10/2023;NA;IC_ANIONEN;NA;NO3_N;mg N/l;NA;0.0587331706876299;0,058733171;FALSE;FALSE;TRUE;0,058733171;NO3_N (mg N/l)
;;WVLDIK0133;WVLDIK0133;NA;0;-;-;-;NA;NA;23-008682;WVLDIK0133_R;Jo Packet;EMPTY;23/10/2023;;;;N_anorg;mg N/l;;;;;;;0,468610859;N_anorg (mg N/L)
1020;276159;WVLDIK0133;WVLDIK0133;NA;0;-;-;-;NA;NA;23-008681;WVLDIK0133_ZP;Jo Packet;EMPTY;23/10/2023;NA;IC_KATIONEN;NA;NH4_N;mg N/l;NA;<0.0776518092871564;0,077651809;TRUE;FALSE;TRUE;0,038825905;NH4_N (mg N/l)
1016;276155;WVLDIK0133;WVLDIK0133;NA;0;-;-;-;NA;NA;23-008681;WVLDIK0133_ZP;Jo Packet;EMPTY;23/10/2023;NA;IC_ANIONEN;NA;NO2_N;mg N/l;NA;<0.0060882800608828;0,00608828;TRUE;FALSE;TRUE;0,00304414;NO2_N (mg N/l)
998;273722;WVLDIK0133;WVLDIK0133;NA;0;-;-;-;NA;NA;24-001176;WVLDIK0133_ZP;Wannes Dermaut;EMPTY;22/01/2024;NA;IC_ANIONEN;NA;SO4_S;mg S/l;NA;161.081.441.922.563;16,10814419;FALSE;FALSE;TRUE;16,10814419;SO4_S (mg S/l)
999;273723;WVLDIK0133;WVLDIK0133;NA;0;-;-;-;NA;NA;24-001176;WVLDIK0133_ZP;Wannes Dermaut;EMPTY;22/01/2024;NA;IC_ANIONEN;NA;PO4_P;mg P/l;NA;0.368558382257012;0,368558382;FALSE;FALSE;TRUE;0,368558382;PO4_P (mg P/l)
1017;276156;WVLDIK0133;WVLDIK0133;NA;0;-;-;-;NA;NA;23-008681;WVLDIK0133_ZP;Jo Packet;EMPTY;23/10/2023;NA;IC_ANIONEN;NA;NO3_N;mg N/l;NA;<0.0225896810337038;0,022589681;TRUE;FALSE;TRUE;0,011294841;NO3_N (mg N/l)
;;WVLDIK0133;WVLDIK0133;NA;0;-;-;-;NA;NA;23-008681;WVLDIK0133_ZP;Jo Packet;EMPTY;23/10/2023;;;;N_anorg;mg N/l;;;;;;;0,053164886;N_anorg (mg N/L)
1010;275994;WVLDIK0133;WVLDIK0133;NA;0;-;-;-;NA;NA;23-008688;WVLDIK0133_R;Jo Packet;EMPTY;13/11/2023;NA;IC_KATIONEN;NA;NH4_N;mg N/l;NA;0.986177977946886;0,986177978;FALSE;FALSE;TRUE;0,986177978;NH4_N (mg N/l)
1006;275990;WVLDIK0133;WVLDIK0133;NA;0;-;-;-;NA;NA;23-008688;WVLDIK0133_R;Jo Packet;EMPTY;13/11/2023;NA;IC_ANIONEN;NA;NO2_N;mg N/l;NA;0.0213089802130898;0,02130898;FALSE;FALSE;TRUE;0,02130898;NO2_N (mg N/l)
1003;274172;WVLDIK0133;WVLDIK0133;NA;0;-;-;-;NA;NA;23-008696;WVLDIK0133_ZP;Jo Packet;EMPTY;4/12/2023;NA;IC_ANIONEN;NA;SO4_S;mg S/l;NA;156.842.456.608.812;15,68424566;FALSE;FALSE;TRUE;15,68424566;SO4_S (mg S/l)
1004;274173;WVLDIK0133;WVLDIK0133;NA;0;-;-;-;NA;NA;23-008696;WVLDIK0133_ZP;Jo Packet;EMPTY;4/12/2023;NA;IC_ANIONEN;NA;PO4_P;mg P/l;NA;0.221787345075016;0,221787345;FALSE;FALSE;TRUE;0,221787345;PO4_P (mg P/l)
1007;275991;WVLDIK0133;WVLDIK0133;NA;0;-;-;-;NA;NA;23-008688;WVLDIK0133_R;Jo Packet;EMPTY;13/11/2023;NA;IC_ANIONEN;NA;NO3_N;mg N/l;NA;0.149091894822445;0,149091895;FALSE;FALSE;TRUE;0,149091895;NO3_N (mg N/l)
;;WVLDIK0133;WVLDIK0133;NA;0;-;-;-;NA;NA;23-008688;WVLDIK0133_R;Jo Packet;EMPTY;13/11/2023;;;;N_anorg;mg N/l;;;;;;;1,156578853;N_anorg (mg N/L)
1015;275999;WVLDIK0133;WVLDIK0133;NA;0;-;-;-;NA;NA;23-008689;WVLDIK0133_ZP;Jo Packet;EMPTY;13/11/2023;NA;IC_KATIONEN;NA;NH4_N;mg N/l;NA;0.993943158875602;0,993943159;FALSE;FALSE;TRUE;0,993943159;NH4_N (mg N/l)
1011;275995;WVLDIK0133;WVLDIK0133;NA;0;-;-;-;NA;NA;23-008689;WVLDIK0133_ZP;Jo Packet;EMPTY;13/11/2023;NA;IC_ANIONEN;NA;NO2_N;mg N/l;NA;0.0213089802130898;0,02130898;FALSE;FALSE;TRUE;0,02130898;NO2_N (mg N/l)
1008;275992;WVLDIK0133;WVLDIK0133;NA;0;-;-;-;NA;NA;23-008688;WVLDIK0133_R;Jo Packet;EMPTY;13/11/2023;NA;IC_ANIONEN;NA;SO4_S;mg S/l;NA;162.049.399.198.932;16,20493992;FALSE;FALSE;TRUE;16,20493992;SO4_S (mg S/l)
1009;275993;WVLDIK0133;WVLDIK0133;NA;0;-;-;-;NA;NA;23-008688;WVLDIK0133_R;Jo Packet;EMPTY;13/11/2023;NA;IC_ANIONEN;NA;PO4_P;mg P/l;NA;0.335942596216569;0,335942596;FALSE;FALSE;TRUE;0,335942596;PO4_P (mg P/l)
1012;275996;WVLDIK0133;WVLDIK0133;NA;0;-;-;-;NA;NA;23-008689;WVLDIK0133_ZP;Jo Packet;EMPTY;13/11/2023;NA;IC_ANIONEN;NA;NO3_N;mg N/l;NA;0.164904671546038;0,164904672;FALSE;FALSE;TRUE;0,164904672;NO3_N (mg N/l)
;;WVLDIK0133;WVLDIK0133;NA;0;-;-;-;NA;NA;23-008689;WVLDIK0133_ZP;Jo Packet;EMPTY;13/11/2023;;;;N_anorg;mg N/l;;;;;;;1,180156811;N_anorg (mg N/L)
1100;298812;WVLDIK0133;WVLDIK0133;NA;0;-;-;-;NA;NA;23-008695;WVLDIK0133_R;Jo Packet;EMPTY;4/12/2023;NA;IC_KATIONEN;NA;NH4_N;mg N/l;NA;0.869700264016152;0,869700264;FALSE;FALSE;TRUE;0,869700264;NH4_N (mg N/l)
1096;298808;WVLDIK0133;WVLDIK0133;NA;0;-;-;-;NA;NA;23-008695;WVLDIK0133_R;Jo Packet;EMPTY;4/12/2023;NA;IC_ANIONEN;NA;NO2_N;mg N/l;NA;0.0182648401826484;0,01826484;FALSE;FALSE;TRUE;0,01826484;NO2_N (mg N/l)
1013;275997;WVLDIK0133;WVLDIK0133;NA;0;-;-;-;NA;NA;23-008689;WVLDIK0133_ZP;Jo Packet;EMPTY;13/11/2023;NA;IC_ANIONEN;NA;SO4_S;mg S/l;NA;162.950.600.801.068;16,29506008;FALSE;FALSE;TRUE;16,29506008;SO4_S (mg S/l)
1014;275998;WVLDIK0133;WVLDIK0133;NA;0;-;-;-;NA;NA;23-008689;WVLDIK0133_ZP;Jo Packet;EMPTY;13/11/2023;NA;IC_ANIONEN;NA;PO4_P;mg P/l;NA;0.335942596216569;0,335942596;FALSE;FALSE;TRUE;0,335942596;PO4_P (mg P/l)
1097;298809;WVLDIK0133;WVLDIK0133;NA;0;-;-;-;NA;NA;23-008695;WVLDIK0133_R;Jo Packet;EMPTY;4/12/2023;NA;IC_ANIONEN;NA;NO3_N;mg N/l;NA;0.192012288786482;0,192012289;FALSE;FALSE;TRUE;0,192012289;NO3_N (mg N/l)
;;WVLDIK0133;WVLDIK0133;NA;0;-;-;-;NA;NA;23-008695;WVLDIK0133_R;Jo Packet;EMPTY;4/12/2023;;;;N_anorg;mg N/l;;;;;;;1,079977393;N_anorg (mg N/L)
